name,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler,isbig
plr_0_instakill_2,,sfx\levels\vox\powerups\plr_0_instakill_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_maxammo_0,,sfx\levels\vox\powerups\plr_0_maxammo_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_maxammo_1,,sfx\levels\vox\powerups\plr_0_maxammo_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_maxammo_2,,sfx\levels\vox\powerups\plr_0_maxammo_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_nuke_0,,sfx\levels\vox\powerups\plr_0_nuke_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_nuke_1,,sfx\levels\vox\powerups\plr_0_nuke_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_nuke_2,,sfx\levels\vox\powerups\plr_0_nuke_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_points_0,,sfx\levels\vox\powerups\plr_0_points_0,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_repair_0,,sfx\levels\vox\powerups\plr_0_repair_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_repair_1,,sfx\levels\vox\powerups\plr_0_repair_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_repair_2,,sfx\levels\vox\powerups\plr_0_repair_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_instakill_0,,sfx\levels\vox\powerups\plr_1_instakill_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_instakill_1,,sfx\levels\vox\powerups\plr_1_instakill_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_instakill_2,,sfx\levels\vox\powerups\plr_1_instakill_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_maxammo_0,,sfx\levels\vox\powerups\plr_1_maxammo_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_maxammo_1,,sfx\levels\vox\powerups\plr_1_maxammo_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_maxammo_2,,sfx\levels\vox\powerups\plr_1_maxammo_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_nuke_0,,sfx\levels\vox\powerups\plr_1_nuke_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_nuke_1,,sfx\levels\vox\powerups\plr_1_nuke_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_nuke_2,,sfx\levels\vox\powerups\plr_1_nuke_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_points_0,,sfx\levels\vox\powerups\plr_1_points_0,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_repair_0,,sfx\levels\vox\powerups\plr_1_repair_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_repair_1,,sfx\levels\vox\powerups\plr_1_repair_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_repair_2,,sfx\levels\vox\powerups\plr_1_repair_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_instakill_0,,sfx\levels\vox\powerups\plr_2_instakill_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_instakill_1,,sfx\levels\vox\powerups\plr_2_instakill_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_instakill_2,,sfx\levels\vox\powerups\plr_2_instakill_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_maxammo_0,,sfx\levels\vox\powerups\plr_2_maxammo_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_maxammo_1,,sfx\levels\vox\powerups\plr_2_maxammo_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_maxammo_2,,sfx\levels\vox\powerups\plr_2_maxammo_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_nuke_0,,sfx\levels\vox\powerups\plr_2_nuke_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_nuke_1,,sfx\levels\vox\powerups\plr_2_nuke_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_nuke_2,,sfx\levels\vox\powerups\plr_2_nuke_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_points_0,,sfx\levels\vox\powerups\plr_2_points_0,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_repair_0,,sfx\levels\vox\powerups\plr_2_repair_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_repair_1,,sfx\levels\vox\powerups\plr_2_repair_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_repair_2,,sfx\levels\vox\powerups\plr_2_repair_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_instakill_0,,sfx\levels\vox\powerups\plr_3_instakill_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_instakill_1,,sfx\levels\vox\powerups\plr_3_instakill_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_instakill_2,,sfx\levels\vox\powerups\plr_3_instakill_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_maxammo_0,,sfx\levels\vox\powerups\plr_3_maxammo_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_maxammo_1,,sfx\levels\vox\powerups\plr_3_maxammo_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_maxammo_2,,sfx\levels\vox\powerups\plr_3_maxammo_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_nuke_0,,sfx\levels\vox\powerups\plr_3_nuke_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_nuke_1,,sfx\levels\vox\powerups\plr_3_nuke_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_nuke_2,,sfx\levels\vox\powerups\plr_3_nuke_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_points_0,,sfx\levels\vox\powerups\plr_3_points_0,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_repair_0,,sfx\levels\vox\powerups\plr_3_repair_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_repair_1,,sfx\levels\vox\powerups\plr_3_repair_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_repair_2,,sfx\levels\vox\powerups\plr_3_repair_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Quip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_quip_0,,sfx\levels\vox\quip\plr_0_quip_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_quip_1,,sfx\levels\vox\quip\plr_0_quip_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_quip_2,,sfx\levels\vox\quip\plr_0_quip_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_quip_0,,sfx\levels\vox\quip\plr_1_quip_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_quip_1,,sfx\levels\vox\quip\plr_1_quip_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_quip_2,,sfx\levels\vox\quip\plr_1_quip_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_quip_0,,sfx\levels\vox\quip\plr_2_quip_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_quip_1,,sfx\levels\vox\quip\plr_2_quip_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_quip_2,,sfx\levels\vox\quip\plr_2_quip_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_quip_0,,sfx\levels\vox\quip\plr_3_quip_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_quip_1,,sfx\levels\vox\quip\plr_3_quip_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_quip_2,,sfx\levels\vox\quip\plr_3_quip_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Reloading,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_vox_reload_0,,sfx\levels\vox\reload\plr_0_vox_reload_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_vox_reload_1,,sfx\levels\vox\reload\plr_0_vox_reload_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_vox_reload_0,,sfx\levels\vox\reload\plr_1_vox_reload_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_vox_reload_1,,sfx\levels\vox\reload\plr_1_vox_reload_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_vox_reload_0,,sfx\levels\vox\reload\plr_2_vox_reload_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_vox_reload_1,,sfx\levels\vox\reload\plr_2_vox_reload_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_vox_reload_0,,sfx\levels\vox\reload\plr_3_vox_reload_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_vox_reload_1,,sfx\levels\vox\reload\plr_3_vox_reload_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Revive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_revive_0,,sfx\levels\vox\revive\plr_0_revive_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_revive_1,,sfx\levels\vox\revive\plr_0_revive_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_revive_2,,sfx\levels\vox\revive\plr_0_revive_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_revive_0,,sfx\levels\vox\revive\plr_1_revive_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_revive_1,,sfx\levels\vox\revive\plr_1_revive_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_revive_2,,sfx\levels\vox\revive\plr_1_revive_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_revive_0,,sfx\levels\vox\revive\plr_2_revive_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_revive_1,,sfx\levels\vox\revive\plr_2_revive_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_revive_2,,sfx\levels\vox\revive\plr_2_revive_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_revive_0,,sfx\levels\vox\revive\plr_3_revive_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_revive_1,,sfx\levels\vox\revive\plr_3_revive_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_revive_2,,sfx\levels\vox\revive\plr_3_revive_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_sniper_0,,sfx\levels\vox\sniper\plr_0_sniper_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_sniper_1,,sfx\levels\vox\sniper\plr_0_sniper_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_sniper_2,,sfx\levels\vox\sniper\plr_0_sniper_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_sniper_0,,sfx\levels\vox\sniper\plr_1_sniper_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_sniper_1,,sfx\levels\vox\sniper\plr_1_sniper_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_sniper_2,,sfx\levels\vox\sniper\plr_1_sniper_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_sniper_0,,sfx\levels\vox\sniper\plr_2_sniper_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_sniper_1,,sfx\levels\vox\sniper\plr_2_sniper_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_sniper_2,,sfx\levels\vox\sniper\plr_2_sniper_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_sniper_0,,sfx\levels\vox\sniper\plr_3_sniper_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_sniper_1,,sfx\levels\vox\sniper\plr_3_sniper_1.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_sniper_2,,sfx\levels\vox\sniper\plr_3_sniper_2.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
#Special,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plr_0_betty_0,,sfx\levels\vox\special\plr_0_betty_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_betty_0,,sfx\levels\vox\special\plr_1_betty_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_betty_0,,sfx\levels\vox\special\plr_2_betty_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_betty_0,,sfx\levels\vox\special\plr_3_betty_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_flamer_0,,sfx\levels\vox\special\plr_0_flamer_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_flamer_0,,sfx\levels\vox\special\plr_1_flamer_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_flamer_0,,sfx\levels\vox\special\plr_2_flamer_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_flamer_0,,sfx\levels\vox\special\plr_3_flamer_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_lmg_0,,sfx\levels\vox\special\plr_0_lmg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_lmg_0,,sfx\levels\vox\special\plr_1_lmg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_lmg_0,,sfx\levels\vox\special\plr_2_lmg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_lmg_0,,sfx\levels\vox\special\plr_3_lmg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_rocket_0,,sfx\levels\vox\special\plr_0_rocket_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_rocket_0,,sfx\levels\vox\special\plr_1_rocket_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_rocket_0,,sfx\levels\vox\special\plr_2_rocket_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_rocket_0,,sfx\levels\vox\special\plr_3_rocket_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_semi_0,,sfx\levels\vox\special\plr_0_semi_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_semi_0,,sfx\levels\vox\special\plr_1_semi_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_semi_0,,sfx\levels\vox\special\plr_2_semi_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_semi_0,,sfx\levels\vox\special\plr_3_semi_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_shotgun_0,,sfx\levels\vox\special\plr_0_shotgun_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_shotgun_0,,sfx\levels\vox\special\plr_1_shotgun_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_shotgun_0,,sfx\levels\vox\special\plr_2_shotgun_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_shotgun_0,,sfx\levels\vox\special\plr_3_shotgun_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_0_smg_0,,sfx\levels\vox\special\plr_0_smg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_1_smg_0,,sfx\levels\vox\special\plr_1_smg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_2_smg_0,,sfx\levels\vox\special\plr_2_smg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
plr_3_smg_0,,sfx\levels\vox\special\plr_3_smg_0.wav,,1,1,35,3000,,,,,voice,,,,,,,0.95,1,,2d,,,,,all_sp,,,,,,,,,,,,,,,,,,90,90,0.25,1,,
